,D,G_pv,G_w,P_spot,P_pv_use,P_w_use,P_ch,P_dis,E,P_grid_imp,P_grid_exp,price,load,gen_ren
2024-12-07T03:00:00.000,0,0,0,0.08339,0,0,0,0,1453.3667,0,0,0.08339,0,0
2024-12-07T04:00:00.000,0,0,0,0.08173,0,0,0,0,1453.3667,0,0,0.08173,0,0
2024-12-07T05:00:00.000,0,0,0,0.08509,0,0,0,0,1453.3667,0,0,0.08509,0,0
2024-12-07T06:00:00.000,0,0,0,0.0834,0,0,0,0,1453.3667,0,0,0.0834,0,0
2024-12-07T07:00:00.000,0,0,0,0.08505,0,0,0,0,1453.3667,0,0,0.08505,0,0
2024-12-07T08:00:00.000,0,0,0,0.0834,0,0,0,0,1453.3667,0,0,0.0834,0,0
2024-12-07T09:00:00.000,0,0,0,0.089,0,0,0,0,1453.3667,0,0,0.089,0,0
2024-12-07T10:00:00.000,0,0,0,0.14423,0,0,0,0,1453.3667,0,0,0.14423,0,0
2024-12-07T11:00:00.000,0,0,0,0.08721,0,0,0,0,1453.3667,0,0,0.08721,0,0
2024-12-07T12:00:00.000,0,0,0,0.08506,0,0,0,0,1453.3667,0,0,0.08506,0,0
2024-12-07T13:00:00.000,0,0,0,0.089,0,0,0,0,1453.3667,0,0,0.089,0,0
2024-12-07T14:00:00.000,0,0,0,0.12408,0,0,0,0,1453.3667,0,0,0.12408,0,0
2024-12-07T15:00:00.000,0,0,0,0.089,0,0,0,0,1453.3667,0,0,0.089,0,0
2024-12-07T16:00:00.000,0,0,0,0.09898,0,0,0,0,1453.3667,0,0,0.09898,0,0
2024-12-07T17:00:00.000,0,0,0,0.14656,0,0,0,0,1453.3667,0,0,0.14656,0,0
2024-12-07T18:00:00.000,0,0,0,0.08899,0,0,0,0,1453.3667,0,0,0.08899,0,0
2024-12-07T19:00:00.000,0,0,0,0.11923,0,0,0,0,1453.3667,0,0,0.11923,0,0
2024-12-07T20:00:00.000,0,0,0,0.08508,0,0,0,0,1453.3667,0,0,0.08508,0,0
2024-12-07T21:00:00.000,0,0,0,0.0834,0,0,0,0,1453.3667,0,0,0.0834,0,0
2024-12-07T22:00:00.000,0,0,0,0.08505,0,0,0,0,1453.3667,0,0,0.08505,0,0
2024-12-07T23:00:00.000,0,0,0,0.08339,0,0,0,0,1453.3667,0,0,0.08339,0,0
2024-12-08T00:00:00.000,0,0,0,0.07504000000000001,0,0,0,0,1453.3667,0,0,0.07504000000000001,0,0
2024-12-08T01:00:00.000,0,0,0,0.0841,0,0,0,0,1453.3667,0,0,0.0841,0,0
2024-12-08T02:00:00.000,0,0,0,0.08409,0,0,0,0,1453.3667,0,0,0.08409,0,0
2024-12-08T03:00:00.000,0,0,0,0.08409,0,0,0,0,1453.3667,0,0,0.08409,0,0
2024-12-08T04:00:00.000,0,0,0,0.08409,0,0,0,0,1453.3667,0,0,0.08409,0,0
2024-12-08T05:00:00.000,0,0,0,0.08409,0,0,0,0,1453.3667,0,0,0.08409,0,0
2024-12-08T06:00:00.000,0,0,0,0.08506999999999999,0,0,0,0,1453.3667,0,0,0.08506999999999999,0,0
2024-12-08T07:00:00.000,0,0,0,0.05507,0,0,0,0,1453.3667,0,0,0.05507,0,0
2024-12-08T08:00:00.000,0,0,0,0.0501,0,0,0,0,1453.3667,0,0,0.0501,0,0
2024-12-08T09:00:00.000,0,0,0,0.0933,0,0,0,0,1453.3667,0,0,0.0933,0,0
2024-12-08T10:00:00.000,0,0,0,0.11036,0,0,0,0,1453.3667,0,0,0.11036,0,0
2024-12-08T11:00:00.000,0,0,0,0.11152,0,0,0,0,1453.3667,0,0,0.11152,0,0
2024-12-08T12:00:00.000,0,0,0,0.11824,0,0,0,0,1453.3667,0,0,0.11824,0,0
2024-12-08T13:00:00.000,0,0,0,0.1102,0,0,0,0,1453.3667,0,0,0.1102,0,0
2024-12-08T14:00:00.000,0,0,0,0.08503,0,0,0,0,1453.3667,0,0,0.08503,0,0
2024-12-08T15:00:00.000,0,0,0,0.08515,0,0,0,0,1453.3667,0,0,0.08515,0,0
2024-12-08T16:00:00.000,0,0,0,0.09329000000000001,0,0,0,0,1453.3667,0,0,0.09329000000000001,0,0
2024-12-08T17:00:00.000,0,0,0,0.09329000000000001,0,0,0,0,1453.3667,0,0,0.09329000000000001,0,0
2024-12-08T18:00:00.000,0,0,0,0.13022999999999998,0,0,0,0,1453.3667,0,0,0.13022999999999998,0,0
2024-12-08T19:00:00.000,0,0,0,0.13152,0,0,0,0,1453.3667,0,0,0.13152,0,0
2024-12-08T20:00:00.000,0,0,0,0.09329000000000001,0,0,0,0,1453.3667,0,0,0.09329000000000001,0,0
2024-12-08T21:00:00.000,0,0,0,0.07039,0,0,0,0,1453.3667,0,0,0.07039,0,0
2024-12-08T22:00:00.000,0,0,0,0.08446,0,0,0,0,1453.3667,0,0,0.08446,0,0
2024-12-08T23:00:00.000,0,0,0,0.05508,0,0,0,0,1453.3667,0,0,0.05508,0,0
2024-12-09T00:00:00.000,0,0,0,0.054759999999999996,0,0,0,0,1453.3667,0,0,0.054759999999999996,0,0
2024-12-09T01:00:00.000,0,0,0,0.07183,0,0,0,0,1453.3667,0,0,0.07183,0,0
2024-12-09T02:00:00.000,0,0,0,0.056369999999999996,0,0,0,0,1453.3667,0,0,0.056369999999999996,0,0
2024-12-09T03:00:00.000,0,0,0,0.03523,0,0,0,0,1453.3667,0,0,0.03523,0,0
2024-12-09T04:00:00.000,0,0,0,0.03501,0,0,0,0,1453.3667,0,0,0.03501,0,0
2024-12-09T05:00:00.000,0,0,0,0.04104,0,0,0,0,1453.3667,0,0,0.04104,0,0
2024-12-09T06:00:00.000,0,0,0,0.07694,0,0,0,0,1453.3667,0,0,0.07694,0,0
2024-12-09T07:00:00.000,0,0,0,0.11289,0,0,0,0,1453.3667,0,0,0.11289,0,0
2024-12-09T08:00:00.000,0,0,0,0.11081999999999999,0,0,0,0,1453.3667,0,0,0.11081999999999999,0,0
2024-12-09T09:00:00.000,0,0,0,0.16344999999999998,0,0,0,0,1453.3667,0,0,0.16344999999999998,0,0
2024-12-09T10:00:00.000,0,0,0,0.19999,0,0,0,0,1453.3667,0,0,0.19999,0,0
2024-12-09T11:00:00.000,0,0,0,0.23999,0,0,0,0,1453.3667,0,0,0.23999,0,0
2024-12-09T12:00:00.000,0,0,0,0.18700999999999998,0,0,0,0,1453.3667,0,0,0.18700999999999998,0,0
2024-12-09T13:00:00.000,0,0,0,0.13935,0,0,0,0,1453.3667,0,0,0.13935,0,0
2024-12-09T14:00:00.000,0,0,0,0.13705,0,0,0,0,1453.3667,0,0,0.13705,0,0
2024-12-09T15:00:00.000,0,0,0,0.13418,0,0,0,0,1453.3667,0,0,0.13418,0,0
2024-12-09T16:00:00.000,0,0,0,0.12375,0,0,0,0,1453.3667,0,0,0.12375,0,0
2024-12-09T17:00:00.000,0,0,0,0.1227,0,0,0,0,1453.3667,0,0,0.1227,0,0
2024-12-09T18:00:00.000,0,0,0,0.11868000000000001,0,0,0,0,1453.3667,0,0,0.11868000000000001,0,0
2024-12-09T19:00:00.000,0,0,0,0.11553000000000001,0,0,0,0,1453.3667,0,0,0.11553000000000001,0,0
2024-12-09T20:00:00.000,0,0,0,0.11006999999999999,0,0,0,0,1453.3667,0,0,0.11006999999999999,0,0
2024-12-09T21:00:00.000,0,0,0,0.10511,0,0,0,0,1453.3667,0,0,0.10511,0,0
2024-12-09T22:00:00.000,0,0,0,0.09218000000000001,0,0,0,0,1453.3667,0,0,0.09218000000000001,0,0
2024-12-09T23:00:00.000,0,0,0,0.0841,0,0,0,0,1453.3667,0,0,0.0841,0,0
2024-12-10T00:00:00.000,0,0,0,0.07533,0,0,0,0,1453.3667,0,0,0.07533,0,0
2024-12-10T01:00:00.000,0,0,0,0.09493,0,0,0,0,1453.3667,0,0,0.09493,0,0
2024-12-10T02:00:00.000,0,0,0,0.09156,0,0,0,0,1453.3667,0,0,0.09156,0,0
2024-12-10T03:00:00.000,0,0,0,0.08887,0,0,0,0,1453.3667,0,0,0.08887,0,0
2024-12-10T04:00:00.000,0,0,0,0.0859,0,0,0,0,1453.3667,0,0,0.0859,0,0
2024-12-10T05:00:00.000,0,0,0,0.09381,0,0,0,0,1453.3667,0,0,0.09381,0,0
2024-12-10T06:00:00.000,0,0,0,0.10654000000000001,0,0,0,0,1453.3667,0,0,0.10654000000000001,0,0
2024-12-10T07:00:00.000,0,0,0,0.12669,0,0,0,0,1453.3667,0,0,0.12669,0,0
2024-12-10T08:00:00.000,0,0,0,0.13747,0,0,0,0,1453.3667,0,0,0.13747,0,0
2024-12-10T09:00:00.000,0,0,0,0.17549,0,0,0,0,1453.3667,0,0,0.17549,0,0
2024-12-10T10:00:00.000,0,0,0,0.18444999999999998,0,0,0,0,1453.3667,0,0,0.18444999999999998,0,0
2024-12-10T11:00:00.000,0,0,0,0.18765,0,0,0,0,1453.3667,0,0,0.18765,0,0
2024-12-10T12:00:00.000,0,0,0,0.18924000000000002,0,0,0,0,1453.3667,0,0,0.18924000000000002,0,0
2024-12-10T13:00:00.000,0,0,0,0.18333000000000002,0,0,0,0,1453.3667,0,0,0.18333000000000002,0,0
2024-12-10T14:00:00.000,0,0,0,0.19488,0,0,0,0,1453.3667,0,0,0.19488,0,0
2024-12-10T15:00:00.000,0,0,0,0.19166,0,0,0,0,1453.3667,0,0,0.19166,0,0
2024-12-10T16:00:00.000,0,0,0,0.19941,0,0,0,0,1453.3667,0,0,0.19941,0,0
2024-12-10T17:00:00.000,0,0,0,0.19973,0,0,0,0,1453.3667,0,0,0.19973,0,0
2024-12-10T18:00:00.000,0,0,0,0.20001,0,0,0,0,1453.3667,0,0,0.20001,0,0
2024-12-10T19:00:00.000,0,0,0,0.18059,0,0,0,0,1453.3667,0,0,0.18059,0,0
2024-12-10T20:00:00.000,0,0,0,0.17755,0,0,0,0,1453.3667,0,0,0.17755,0,0
2024-12-10T21:00:00.000,0,0,0,0.16393000000000002,0,0,0,0,1453.3667,0,0,0.16393000000000002,0,0
2024-12-10T22:00:00.000,0,0,0,0.14869,0,0,0,0,1453.3667,0,0,0.14869,0,0
2024-12-10T23:00:00.000,0,0,0,0.08558,0,0,0,0,1453.3667,0,0,0.08558,0,0
2024-12-11T00:00:00.000,0,0,0,0.07559,0,0,0,0,1453.3667,0,0,0.07559,0,0
2024-12-11T01:00:00.000,0,0,0,0.08270000000000001,0,0,0,0,1453.3667,0,0,0.08270000000000001,0,0
2024-12-11T02:00:00.000,0,0,0,0.08269,0,0,0,0,1453.3667,0,0,0.08269,0,0
2024-12-11T03:00:00.000,0,0,0,0.07998000000000001,0,0,0,0,1453.3667,0,0,0.07998000000000001,0,0
2024-12-11T04:00:00.000,0,0,0,0.062490000000000004,0,0,0,0,1453.3667,0,0,0.062490000000000004,0,0
2024-12-11T05:00:00.000,0,0,0,0.07994,0,0,0,0,1453.3667,0,0,0.07994,0,0
2024-12-11T06:00:00.000,0,0,0,0.06968,0,0,0,0,1453.3667,0,0,0.06968,0,0
2024-12-11T07:00:00.000,0,0,0,0.13119999999999998,0,0,0,0,1453.3667,0,0,0.13119999999999998,0,0
2024-12-11T08:00:00.000,0,0,0,0.22172,0,0,0,0,1453.3667,0,0,0.22172,0,0
2024-12-11T09:00:00.000,0,0,0,0.3623,0,0,0,0,1453.3667,0,0,0.3623,0,0
2024-12-11T10:00:00.000,0,0,0,0.37122000000000005,0,0,0,0,1453.3667,0,0,0.37122000000000005,0,0
2024-12-11T11:00:00.000,0,0,0,0.34461,0,0,0,0,1453.3667,0,0,0.34461,0,0
2024-12-11T12:00:00.000,0,0,0,0.32504,0,0,0,0,1453.3667,0,0,0.32504,0,0
2024-12-11T13:00:00.000,0,0,0,0.31725,0,0,0,0,1453.3667,0,0,0.31725,0,0
2024-12-11T14:00:00.000,0,0,0,0.30193000000000003,0,0,0,0,1453.3667,0,0,0.30193000000000003,0,0
2024-12-11T15:00:00.000,0,0,0,0.36685,0,0,0,0,1453.3667,0,0,0.36685,0,0
2024-12-11T16:00:00.000,0,0,0,0.37559,0,0,0,0,1453.3667,0,0,0.37559,0,0
2024-12-11T17:00:00.000,0,0,0,0.43167,0,0,0,0,1453.3667,0,0,0.43167,0,0
2024-12-11T18:00:00.000,0,0,0,0.43877999999999995,0,0,0,0,1453.3667,0,0,0.43877999999999995,0,0
2024-12-11T19:00:00.000,0,0,0,0.29488,0,0,0,0,1453.3667,0,0,0.29488,0,0
2024-12-11T20:00:00.000,0,0,0,0.26616,0,0,0,0,1453.3667,0,0,0.26616,0,0
2024-12-11T21:00:00.000,0,0,0,0.17436000000000001,0,0,0,0,1453.3667,0,0,0.17436000000000001,0,0
2024-12-11T22:00:00.000,0,0,0,0.14597,0,0,0,0,1453.3667,0,0,0.14597,0,0
2024-12-11T23:00:00.000,0,0,0,0.13294999999999998,0,0,0,0,1453.3667,0,0,0.13294999999999998,0,0
2024-12-12T00:00:00.000,0,0,0,0.1215,0,0,0,0,1453.3667,0,0,0.1215,0,0
2024-12-12T01:00:00.000,0,0,0,0.11309000000000001,0,0,0,0,1453.3667,0,0,0.11309000000000001,0,0
2024-12-12T02:00:00.000,0,0,0,0.10548,0,0,0,0,1453.3667,0,0,0.10548,0,0
2024-12-12T03:00:00.000,0,0,0,0.1017,0,0,0,0,1453.3667,0,0,0.1017,0,0
2024-12-12T04:00:00.000,0,0,0,0.09996,0,0,0,0,1453.3667,0,0,0.09996,0,0
2024-12-12T05:00:00.000,0,0,0,0.11086,0,0,0,0,1453.3667,0,0,0.11086,0,0
2024-12-12T06:00:00.000,0,0,0,0.12181,0,0,0,0,1453.3667,0,0,0.12181,0,0
2024-12-12T07:00:00.000,0,0,0,0.17341,0,0,0,0,1453.3667,0,0,0.17341,0,0
2024-12-12T08:00:00.000,0,0,0,0.54203,0,0,0,0,1453.3667,0,0,0.54203,0,0
2024-12-12T09:00:00.000,0,0,0,0.48307,0,0,0,0,1453.3667,0,0,0.48307,0,0
2024-12-12T10:00:00.000,0,0,0,0.40003,0,0,0,0,1453.3667,0,0,0.40003,0,0
2024-12-12T11:00:00.000,0,0,0,0.20008,0,0,0,0,1453.3667,0,0,0.20008,0,0
2024-12-12T12:00:00.000,0,0,0,0.30007,0,0,0,0,1453.3667,0,0,0.30007,0,0
2024-12-12T13:00:00.000,0,0,0,0.30002999999999996,0,0,0,0,1453.3667,0,0,0.30002999999999996,0,0
2024-12-12T14:00:00.000,0,0,0,0.32259,0,0,0,0,1453.3667,0,0,0.32259,0,0
2024-12-12T15:00:00.000,0,0,0,0.36163999999999996,0,0,0,0,1453.3667,0,0,0.36163999999999996,0,0
2024-12-12T16:00:00.000,0,0,0,0.2112,0,0,0,0,1453.3667,0,0,0.2112,0,0
2024-12-12T17:00:00.000,0,0,0,0.20004,0,0,0,0,1453.3667,0,0,0.20004,0,0
2024-12-12T18:00:00.000,0,0,0,0.20003,0,0,0,0,1453.3667,0,0,0.20003,0,0
2024-12-12T19:00:00.000,0,0,0,0.32504,0,0,0,0,1453.3667,0,0,0.32504,0,0
2024-12-12T20:00:00.000,0,0,0,0.34,0,0,0,0,1453.3667,0,0,0.34,0,0
2024-12-12T21:00:00.000,0,0,0,0.22791999999999998,0,0,0,0,1453.3667,0,0,0.22791999999999998,0,0
2024-12-12T22:00:00.000,0,0,0,0.14655,0,0,0,0,1453.3667,0,0,0.14655,0,0
2024-12-12T23:00:00.000,0,0,0,0.13296,0,0,0,0,1453.3667,0,0,0.13296,0,0
2024-12-13T00:00:00.000,0,0,0,0.09849,0,0,0,0,1453.3667,0,0,0.09849,0,0
2024-12-13T01:00:00.000,0,0,0,0.08429,0,0,0,0,1453.3667,0,0,0.08429,0,0
2024-12-13T02:00:00.000,0,0,0,0.08429,0,0,0,0,1453.3667,0,0,0.08429,0,0
2024-12-13T03:00:00.000,0,0,0,0.0843,0,0,0,0,1453.3667,0,0,0.0843,0,0
2024-12-13T04:00:00.000,0,0,0,0.0843,0,0,0,0,1453.3667,0,0,0.0843,0,0
2024-12-13T05:00:00.000,0,0,0,0.09995,0,0,0,0,1453.3667,0,0,0.09995,0,0
2024-12-13T06:00:00.000,0,0,0,0.12002,0,0,0,0,1453.3667,0,0,0.12002,0,0
2024-12-13T07:00:00.000,0,0,0,0.18999000000000002,0,0,0,0,1453.3667,0,0,0.18999000000000002,0,0
2024-12-13T08:00:00.000,0,0,0,0.24802000000000002,0,0,0,0,1453.3667,0,0,0.24802000000000002,0,0
2024-12-13T09:00:00.000,0,0,0,0.3,0,0,0,0,1453.3667,0,0,0.3,0,0
2024-12-13T10:00:00.000,0,0,0,0.27323000000000003,0,0,0,0,1453.3667,0,0,0.27323000000000003,0,0
2024-12-13T11:00:00.000,0,0,0,0.20681,0,0,0,0,1453.3667,0,0,0.20681,0,0
2024-12-13T12:00:00.000,0,0,0,0.20001,0,0,0,0,1453.3667,0,0,0.20001,0,0
2024-12-13T13:00:00.000,0,0,0,0.16446,0,0,0,0,1453.3667,0,0,0.16446,0,0
2024-12-13T14:00:00.000,0,0,0,0.16343000000000002,0,0,0,0,1453.3667,0,0,0.16343000000000002,0,0
2024-12-13T15:00:00.000,0,0,0,0.16366999999999998,0,0,0,0,1453.3667,0,0,0.16366999999999998,0,0
2024-12-13T16:00:00.000,0,0,0,0.22404,0,0,0,0,1453.3667,0,0,0.22404,0,0
2024-12-13T17:00:00.000,0,0,0,0.20006000000000002,0,0,0,0,1453.3667,0,0,0.20006000000000002,0,0
2024-12-13T18:00:00.000,0,0,0,0.12340999999999999,0,0,0,0,1453.3667,0,0,0.12340999999999999,0,0
2024-12-13T19:00:00.000,0,0,0,0.11761,0,0,0,0,1453.3667,0,0,0.11761,0,0
2024-12-13T20:00:00.000,0,0,0,0.0843,0,0,0,0,1453.3667,0,0,0.0843,0,0
2024-12-13T21:00:00.000,0,0,0,0.08429,0,0,0,0,1453.3667,0,0,0.08429,0,0
2024-12-13T22:00:00.000,0,0,0,0.053020000000000005,0,0,0,0,1453.3667,0,0,0.053020000000000005,0,0
2024-12-13T23:00:00.000,0,0,0,0.05046,0,0,0,0,1453.3667,0,0,0.05046,0,0
2024-12-14T00:00:00.000,0,0,0,0.03126,0,0,0,0,1453.3667,0,0,0.03126,0,0
2024-12-14T01:00:00.000,0,0,0,0.039670000000000004,0,0,0,0,1453.3667,0,0,0.039670000000000004,0,0
2024-12-14T02:00:00.000,0,0,0,0.03087,0,0,0,0,1453.3667,0,0,0.03087,0,0
2024-12-14T03:00:00.000,0,0,0,0.02763,0,0,0,0,1453.3667,0,0,0.02763,0,0
2024-12-14T04:00:00.000,0,0,0,0.02534,0,0,0,0,1453.3667,0,0,0.02534,0,0
2024-12-14T05:00:00.000,0,0,0,0.025070000000000002,0,0,0,0,1453.3667,0,0,0.025070000000000002,0,0
2024-12-14T06:00:00.000,0,0,0,0.02501,0,0,0,0,1453.3667,0,0,0.02501,0,0
2024-12-14T07:00:00.000,0,0,0,0.05006,0,0,0,0,1453.3667,0,0,0.05006,0,0
2024-12-14T08:00:00.000,0,0,0,0.03008,0,0,0,0,1453.3667,0,0,0.03008,0,0
2024-12-14T09:00:00.000,0,0,0,0.08501,0,0,0,0,1453.3667,0,0,0.08501,0,0
2024-12-14T10:00:00.000,0,0,0,0.0943,0,0,0,0,1453.3667,0,0,0.0943,0,0
2024-12-14T11:00:00.000,0,0,0,0.08515,0,0,0,0,1453.3667,0,0,0.08515,0,0
2024-12-14T12:00:00.000,0,0,0,0.08270000000000001,0,0,0,0,1453.3667,0,0,0.08270000000000001,0,0
2024-12-14T13:00:00.000,0,0,0,0.08509,0,0,0,0,1453.3667,0,0,0.08509,0,0
2024-12-14T14:00:00.000,0,0,0,0.10265,0,0,0,0,1453.3667,0,0,0.10265,0,0
2024-12-14T15:00:00.000,0,0,0,0.03546,0,0,0,0,1453.3667,0,0,0.03546,0,0
2024-12-14T16:00:00.000,0,0,0,0.08518,0,0,0,0,1453.3667,0,0,0.08518,0,0
2024-12-14T17:00:00.000,0,0,0,0.045,0,0,0,0,1453.3667,0,0,0.045,0,0
2024-12-14T18:00:00.000,0,0,0,0.10437,0,0,0,0,1453.3667,0,0,0.10437,0,0
2024-12-14T19:00:00.000,0,0,0,0.02505,0,0,0,0,1453.3667,0,0,0.02505,0,0
2024-12-14T20:00:00.000,0,0,0,0.006849999999999999,0,0,0,0,1453.3667,0,0,0.006849999999999999,0,0
2024-12-14T21:00:00.000,0,0,0,0.009980000000000001,0,0,0,0,1453.3667,0,0,0.009980000000000001,0,0
2024-12-14T22:00:00.000,0,0,0,0.01002,0,0,0,0,1453.3667,0,0,0.01002,0,0
2024-12-14T23:00:00.000,0,0,0,0.0065899999999999995,0,0,0,0,1453.3667,0,0,0.0065899999999999995,0,0
2024-12-15T00:00:00.000,0,0,0,0.0058,0,0,0,0,1453.3667,0,0,0.0058,0,0
2024-12-15T01:00:00.000,0,0,0,0.00478,0,0,0,0,1453.3667,0,0,0.00478,0,0
2024-12-15T02:00:00.000,0,0,0,0.00611,0,0,0,0,1453.3667,0,0,0.00611,0,0
2024-12-15T03:00:00.000,0,0,0,0.0064,0,0,0,0,1453.3667,0,0,0.0064,0,0
2024-12-15T04:00:00.000,0,0,0,0.00828,0,0,0,0,1453.3667,0,0,0.00828,0,0
2024-12-15T05:00:00.000,0,0,0,0.00887,0,0,0,0,1453.3667,0,0,0.00887,0,0
2024-12-15T06:00:00.000,0,0,0,0.013789999999999998,0,0,0,0,1453.3667,0,0,0.013789999999999998,0,0
2024-12-15T07:00:00.000,0,0,0,0.02422,0,0,0,0,1453.3667,0,0,0.02422,0,0
2024-12-15T08:00:00.000,0,0,0,0.02867,0,0,0,0,1453.3667,0,0,0.02867,0,0
2024-12-15T09:00:00.000,0,0,0,0.03332,0,0,0,0,1453.3667,0,0,0.03332,0,0
2024-12-15T10:00:00.000,0,0,0,0.03696,0,0,0,0,1453.3667,0,0,0.03696,0,0
2024-12-15T11:00:00.000,0,0,0,0.05306,0,0,0,0,1453.3667,0,0,0.05306,0,0
2024-12-15T12:00:00.000,0,0,0,0.07125,0,0,0,0,1453.3667,0,0,0.07125,0,0
2024-12-15T13:00:00.000,0,0,0,0.08199,0,0,0,0,1453.3667,0,0,0.08199,0,0
2024-12-15T14:00:00.000,0,0,0,0.07539,0,0,0,0,1453.3667,0,0,0.07539,0,0
2024-12-15T15:00:00.000,0,0,0,0.07314,0,0,0,0,1453.3667,0,0,0.07314,0,0
2024-12-15T16:00:00.000,0,0,0,0.07816,0,0,0,0,1453.3667,0,0,0.07816,0,0
2024-12-15T17:00:00.000,0,0,0,0.08279,0,0,0,0,1453.3667,0,0,0.08279,0,0
2024-12-15T18:00:00.000,0,0,0,0.07803,0,0,0,0,1453.3667,0,0,0.07803,0,0
2024-12-15T19:00:00.000,0,0,0,0.08518,0,0,0,0,1453.3667,0,0,0.08518,0,0
2024-12-15T20:00:00.000,0,0,0,0.09305,0,0,0,0,1453.3667,0,0,0.09305,0,0
2024-12-15T21:00:00.000,0,0,0,0.06605,0,0,0,0,1453.3667,0,0,0.06605,0,0
2024-12-15T22:00:00.000,0,0,0,0.03429,0,0,0,0,1453.3667,0,0,0.03429,0,0
2024-12-15T23:00:00.000,0,0,0,0.0066,0,0,0,0,1453.3667,0,0,0.0066,0,0
2024-12-16T00:00:00.000,0,0,0,0.00229,0,0,0,0,1453.3667,0,0,0.00229,0,0
2024-12-16T01:00:00.000,0,0,0,0.00008999999999999999,0,0,0,0,1453.3667,0,0,0.00008999999999999999,0,0
2024-12-16T02:00:00.000,0,0,0,0.00007000000000000001,0,0,0,0,1453.3667,0,0,0.00007000000000000001,0,0
2024-12-16T03:00:00.000,0,0,0,0.00001,0,0,0,0,1453.3667,0,0,0.00001,0,0
2024-12-16T04:00:00.000,0,0,0,0.000029999999999999997,0,0,0,0,1453.3667,0,0,0.000029999999999999997,0,0
2024-12-16T05:00:00.000,0,0,0,0.00001,0,0,0,0,1453.3667,0,0,0.00001,0,0
2024-12-16T06:00:00.000,0,0,0,0.00218,0,0,0,0,1453.3667,0,0,0.00218,0,0
2024-12-16T07:00:00.000,0,0,0,0.00717,0,0,0,0,1453.3667,0,0,0.00717,0,0
2024-12-16T08:00:00.000,0,0,0,0.08414,0,0,0,0,1453.3667,0,0,0.08414,0,0
2024-12-16T09:00:00.000,0,0,0,0.10005,0,0,0,0,1453.3667,0,0,0.10005,0,0
2024-12-16T10:00:00.000,0,0,0,0.04667,0,0,0,0,1453.3667,0,0,0.04667,0,0
2024-12-16T11:00:00.000,0,0,0,0.039700000000000006,0,0,0,0,1453.3667,0,0,0.039700000000000006,0,0
2024-12-16T12:00:00.000,0,0,0,0.05745,0,0,0,0,1453.3667,0,0,0.05745,0,0
2024-12-16T13:00:00.000,0,0,0,0.055060000000000005,0,0,0,0,1453.3667,0,0,0.055060000000000005,0,0
2024-12-16T14:00:00.000,0,0,0,0.05323,0,0,0,0,1453.3667,0,0,0.05323,0,0
2024-12-16T15:00:00.000,0,0,0,0.05998,0,0,0,0,1453.3667,0,0,0.05998,0,0
2024-12-16T16:00:00.000,0,0,0,0.07278,0,0,0,0,1453.3667,0,0,0.07278,0,0
2024-12-16T17:00:00.000,0,0,0,0.06899,0,0,0,0,1453.3667,0,0,0.06899,0,0
2024-12-16T18:00:00.000,0,0,0,0.06301,0,0,0,0,1453.3667,0,0,0.06301,0,0
2024-12-16T19:00:00.000,0,0,0,0.05953,0,0,0,0,1453.3667,0,0,0.05953,0,0
2024-12-16T20:00:00.000,0,0,0,0.0559,0,0,0,0,1453.3667,0,0,0.0559,0,0
2024-12-16T21:00:00.000,0,0,0,0.039119999999999995,0,0,0,0,1453.3667,0,0,0.039119999999999995,0,0
2024-12-16T22:00:00.000,0,0,0,0.02488,0,0,0,0,1453.3667,0,0,0.02488,0,0
2024-12-16T23:00:00.000,0,0,0,0.008490000000000001,0,0,0,0,1453.3667,0,0,0.008490000000000001,0,0
2024-12-17T00:00:00.000,0,0,0,0.00519,0,0,0,0,1453.3667,0,0,0.00519,0,0
2024-12-17T01:00:00.000,0,0,0,0.00304,0,0,0,0,1453.3667,0,0,0.00304,0,0
2024-12-17T02:00:00.000,0,0,0,0.0014,0,0,0,0,1453.3667,0,0,0.0014,0,0
2024-12-17T03:00:00.000,0,0,0,0.00151,0,0,0,0,1453.3667,0,0,0.00151,0,0
2024-12-17T04:00:00.000,0,0,0,0.00204,0,0,0,0,1453.3667,0,0,0.00204,0,0
2024-12-17T05:00:00.000,0,0,0,0.00304,0,0,0,0,1453.3667,0,0,0.00304,0,0
2024-12-17T06:00:00.000,0,0,0,0.02002,0,0,0,0,1453.3667,0,0,0.02002,0,0
2024-12-17T07:00:00.000,0,0,0,0.06801,0,0,0,0,1453.3667,0,0,0.06801,0,0
2024-12-17T08:00:00.000,0,0,0,0.07196,0,0,0,0,1453.3667,0,0,0.07196,0,0
2024-12-17T09:00:00.000,0,0,0,0.10729000000000001,0,0,0,0,1453.3667,0,0,0.10729000000000001,0,0
2024-12-17T10:00:00.000,0,0,0,0.1032,0,0,0,0,1453.3667,0,0,0.1032,0,0
2024-12-17T11:00:00.000,0,0,0,0.09445999999999999,0,0,0,0,1453.3667,0,0,0.09445999999999999,0,0
2024-12-17T12:00:00.000,0,0,0,0.09537999999999999,0,0,0,0,1453.3667,0,0,0.09537999999999999,0,0
2024-12-17T13:00:00.000,0,0,0,0.09783,0,0,0,0,1453.3667,0,0,0.09783,0,0
2024-12-17T14:00:00.000,0,0,0,0.10535,0,0,0,0,1453.3667,0,0,0.10535,0,0
2024-12-17T15:00:00.000,0,0,0,0.11181,0,0,0,0,1453.3667,0,0,0.11181,0,0
2024-12-17T16:00:00.000,0,0,0,0.10937000000000001,0,0,0,0,1453.3667,0,0,0.10937000000000001,0,0
